;date;energy_reserves;minerals_reserves;food_reserves;consumer_goods_reserves;alloys_reserves;volatile_motes_reserves;exotic_gases_reserves;rare_crystals_reserves;living_metal_reserves;zro_reserves;dark_matter_reserves;nanites_reserves;minor_artifacts_reserves;unity_reserves;energy_income;minerals_income;food_income;consumer_goods_income;alloys_income;volatile_motes_income;exotic_gases_income;rare_crystals_income;living_metal_income;zro_income;dark_matter_income;nanites_income;minor_artifacts_income;unity_income;physics_research_income;society_research_income;engineering_research_income
2167;2380.08.03;223121.11781;18333.93077;215000.0;183826.99672;128419.55522;8094.22174;2631.96516;2509.07826;0;0.0;6424.795;200;2852.1;687911.52553;3535.24259;-810.19468;1291.00985;519.1433;2354.74431;-7.3232;-3.9411;16.2397;0;0.0;4.755;0;17.9;4829.13348;6307.7984;5998.8657;5925.0829
2168;2380.09.03;226138.68539;4898.64769;215000.0;184332.43202;130774.91663;7646.93454;2550.25206;2525.31796;0;0.0;6429.55;200;2837.5;692742.63282;3517.56758;-815.28308;1297.37625;505.4353;2355.36141;-7.2872;-1.7131;16.2397;0;0.0;4.755;0;17.9;4831.10729;6340.59;6029.8573;5956.0745
2169;2380.10.03;205114.19676;23693.73396;215000.0;184825.95482;133138.09418;7639.72574;2548.31376;2541.64286;0;0.0;6434.305;200;2822.9;697609.46918;3501.37949;-814.91373;1281.89865;493.5228;2363.17755;-7.2088;-1.9383;16.3249;0;0.0;4.755;0;17.9;4866.83636;6360.65;6049.1497;5975.3345
2170;2380.11.03;208371.661;21698.5021;215000.0;185312.55582;132958.38061;7632.47134;2546.33346;2558.68856;0;0.0;6439.06;200;2808.3;702475.0631;3257.46424;-825.23186;1262.50505;486.601;2320.28643;-7.2544;-1.9803;17.0457;0;0.0;4.755;0;17.9;4865.59392;6358.1298;6046.4837;5972.8143
2171;2380.12.03;211535.50884;21329.97658;215000.0;185816.32182;122776.88495;7625.02094;2545.06916;2573.95026;0;0.0;6443.815;200;2826.2;702341.57021;3163.84784;-368.52552;1257.39905;503.766;2318.50434;-7.4504;-1.2643;15.2617;0;0.0;4.755;0;17.9;4866.50711;6398.1222;6084.8761;6010.6067
2172;2381.01.03;214654.74111;16427.48252;215000.0;186315.76402;125095.44243;7616.77054;2497.29286;2589.21196;0;0.0;6448.57;200;2844.1;707214.07391;3119.23227;-302.49406;1218.48565;499.4422;2318.55748;-8.2504;-2.7763;15.2617;0;0.0;4.755;0;17.9;4872.5037;6427.4814;6113.4353;6039.3459
2173;2381.02.03;217604.94113;7653.44823;215000.0;186816.35822;126897.56598;7248.53214;2493.50056;2424.48566;0;0.0;6453.325;200;2862.0;712086.42212;2950.20002;-314.03429;1229.92845;500.5942;2302.12355;-8.2384;-3.7923;15.2737;0;0.0;4.755;0;17.9;4872.34821;6424.9966;6110.9505;6036.8251
2174;2381.03.03;214545.19342;7326.85694;215000.0;187304.85652;126711.88255;7239.49374;2490.57026;2439.73296;0;0.0;6458.08;200;2879.9;716971.44291;2940.25229;-326.59129;1219.98425;488.4983;2314.31657;-9.0384;-2.9303;15.2473;0;0.0;4.755;0;17.9;4885.02079;6487.3382;6170.0921;6096.5667
2175;2381.04.03;217476.62127;6943.22334;215000.0;187985.24682;126195.80109;7235.46734;2496.87196;2359.48026;0;0.0;6462.835;200;2897.8;721888.29572;2931.42785;-383.6336;1249.18855;680.3903;2483.91854;-4.0264;6.3017;19.7473;0;0.0;4.755;0;17.9;4916.85281;6991.5538;6677.0077;6600.7823
2176;2381.05.03;221420.39148;8531.89584;215000.0;188669.38692;128137.40115;7236.27694;2508.29766;2283.37556;0;0.0;6467.59;200;2915.7;726808.06486;2943.77021;-411.3275;1272.31225;684.1401;2441.60006;0.8096;11.4257;23.8953;0;0.0;4.755;0;17.9;4919.76914;6990.9794;6676.4657;6600.2079
2177;2381.06.03;224233.6325;8053.30994;215000.0;189369.75032;130056.80904;7241.24654;2517.39536;2207.29486;0;0.0;6472.345;200;2933.6;731736.46068;2813.24102;-478.5859;1286.13705;700.3634;2419.40789;4.9696;9.0977;23.9193;0;0.0;4.755;0;17.9;4928.39582;7062.7024;6745.6887;6669.2509
2178;2381.07.03;227041.84442;7506.83796;215000.0;190061.08172;132491.49392;7246.20414;2524.96906;2234.78216;0;0.0;6477.1;200;2951.5;736680.62455;1024.87028;-557.99173;1278.36385;690.1629;2421.71679;8.0676;7.5497;27.4729;0;0.0;4.755;0;17.9;4942.84387;7109.6432;6791.6095;6714.5917
2179;2381.08.03;228025.89192;6930.55018;215000.0;190743.43062;134924.80269;7251.87174;2530.92356;2262.26706;0;0.0;6481.855;200;2969.4;741633.50024;984.0475;-576.28778;1278.47545;682.3489;2433.30877;5.6676;5.9545;27.4849;0;0.0;4.755;0;17.9;4952.87569;7157.4712;6837.6375;6760.0197
2180;2381.09.03;207343.01859;18568.18125;206214.06875;191386.30732;136359.02871;7233.29134;2425.34286;2179.71596;0;0.0;6486.61;200;2987.3;744578.59589;2707.43459;-582.36893;1214.06875;642.8767;2434.22602;8.9196;4.4193;27.4489;0;0.0;4.755;0;17.9;4951.79565;7213.6724;6890.4227;6813.0209
2181;2381.10.03;210080.32819;17511.07847;207369.6516;192032.98672;138809.02942;7248.71894;2428.72216;2207.13606;0;0.0;6491.365;200;3000.0;749541.23428;2737.3096;-607.10278;1155.58285;646.6794;2450.00071;15.4276;3.3793;27.4201;0;0.0;4.755;0;17.9;4962.63839;7225.8616;6902.6119;6824.6461
2182;2381.11.03;212582.35313;9606.04044;208524.13445;192683.27962;141224.38906;7209.15854;2392.11346;2232.95616;0;0.0;6496.12;200;3000.0;754505.49539;2502.02494;-585.03803;1154.48285;650.2929;2415.35964;15.4396;3.3913;25.8201;0;0.0;4.755;0;17.9;4964.26111;7238.6574;6915.3753;6837.4419
2183;2381.12.03;214907.33415;8988.82651;209649.9544;193332.12112;143200.62046;7222.99814;2394.74076;2159.41106;0;0.0;6500.875;200;2517.9;759490.84675;2324.98102;-617.21393;1125.81995;648.8415;2476.2314;13.8396;2.6273;26.4549;0;0.0;4.755;0;17.9;4985.35136;7279.6234;6955.1413;6877.2079
2184;2382.01.03;178755.16046;28132.60813;210772.66601;193977.65452;145187.30948;7236.03774;2399.81686;2085.92956;0;0.0;6509.03;200;2535.8;764474.57739;2476.79579;-856.21838;1122.71161;645.5334;2486.68902;13.0396;5.0761;26.5185;0;0.0;8.155;0;17.9;4983.73064;7290.4046;6965.5225;6887.5891
2185;2382.02.03;182152.78675;27393.14316;211947.21546;194667.64802;147743.8797;7249.55534;2405.49136;2113.27726;0;0.0;6517.185;200;2553.7;769512.62903;3397.62629;-739.46497;1174.54945;689.9935;2556.57022;13.5176;5.6745;27.3477;0;0.0;8.155;0;17.9;5038.05164;7360.6642;7035.7817;6956.2487
2186;2382.03.03;185602.4814;26539.16534;213106.89496;195477.61392;150319.26117;7263.02494;2410.28186;2138.98176;0;0.0;6525.34;200;2571.6;774553.29495;3449.69465;-853.97782;1159.6795;809.9659;2575.38147;13.4696;4.7905;25.7045;0;0.0;8.155;0;17.9;5040.66592;7382.2914;7056.4289;6976.8959
2187;2382.04.03;188379.72253;25652.11895;214223.17466;196303.82432;118882.22249;7262.80254;2345.31156;2080.80706;0;0.0;6533.495;200;2589.5;779598.33163;2777.24113;-887.04639;1116.2797;826.2104;2446.16132;13.5056;4.0025;25.6493;0;0.0;8.155;0;17.9;5045.03668;7416.4614;7089.3989;7009.8659
2188;2382.05.03;191202.13764;24780.20256;215345.88756;197144.34672;88760.30928;7264.48814;2281.42206;2024.28036;0;0.0;6541.65;200;2607.4;784647.4252;2822.41511;-871.91639;1122.7129;840.5224;2458.08679;14.8856;2.4305;24.0733;0;0.0;8.155;0;17.9;5049.09357;7442.9674;7113.9049;7034.3719
2189;2382.06.03;193641.65948;23874.19033;216468.74566;198008.82932;91160.09308;7284.28774;2288.77736;2052.28686;0;0.0;6549.805;200;2625.3;789614.17864;2439.52184;-906.01223;1122.8581;864.4826;2399.7838;19.7996;7.3553;28.0065;0;0.0;8.155;0;17.9;4966.75344;7442.0514;7112.8593;7033.4559
2190;2382.07.03;195969.27621;22968.8327;217581.73436;198872.91192;93560.10728;7303.28734;2296.11586;2080.29336;0;0.0;6557.96;200;2643.2;794581.34653;2327.61673;-905.35763;1112.9887;864.0826;2400.0142;18.9996;7.3385;28.0065;0;0.0;8.155;0;17.9;4967.16789;7442.4902;7113.2981;7033.7147
2191;2382.08.03;198248.78307;21999.90302;218729.45086;199770.57352;95982.04778;7321.76574;2302.14636;2108.50186;0;0.0;6566.115;200;2661.1;799563.99221;2279.50686;-968.92968;1147.7165;897.6616;2421.9405;18.4784;6.0305;28.2085;0;0.0;8.155;0;17.9;4982.64568;7473.0962;7143.1041;7063.5207
2192;2382.09.03;200528.55167;21038.24627;219880.29426;200662.86407;98410.4205;7339.51554;2308.29926;2136.86276;0;0.0;6574.27;200;2679.0;804551.8208;2279.7686;-961.65675;1150.8434;892.29055;2428.37272;17.7498;6.1529;28.3609;0;0.0;8.155;0;17.9;4987.82859;7494.867;7163.6749;7085.18185
2193;2382.10.03;202800.183;20057.96277;221019.78286;201560.95462;99838.92165;7358.47534;2315.38056;1965.19966;0;0.0;6582.425;200;2696.9;809563.3315;2271.63133;-980.2835;1139.4886;898.09055;2428.50115;18.9598;7.0813;28.3369;0;0.0;8.155;0;17.9;5011.5107;7497.8594;7166.6889;7088.17425
2194;2382.11.03;204817.97019;19046.1205;222156.32426;202452.20857;101640.12374;7376.61114;2321.62586;1893.52456;0;0.0;6590.58;200;2714.8;814580.38684;2017.78719;-1011.84227;1136.5414;891.25395;2391.20209;18.1358;6.2453;28.3249;0;0.0;8.155;0;17.9;5017.05534;7562.3422;7230.4203;7151.85705
2195;2382.12.03;206686.17369;18017.05363;223273.85706;203337.68252;103981.76732;7394.74694;2327.17116;1921.84946;0;0.0;6598.735;200;2732.7;819598.99898;1868.2035;-1029.06687;1117.5328;885.47395;2341.64358;18.1358;5.5453;28.3249;0;0.0;8.155;0;17.9;5018.61214;7656.0986;7322.1767;7243.61345
2196;2383.01.03;209052.22521;16966.28646;224391.67666;204220.61147;106345.02661;7413.81554;2338.98046;1953.66156;0;0.0;6606.89;200;2750.6;824620.82803;2366.05152;-1050.76717;1117.8196;882.92895;2363.25929;19.0686;11.8093;31.8121;0;0.0;8.155;0;17.9;5021.82905;7656.6786;7322.8107;7244.19345
2197;2383.02.03;211239.056;15868.50254;225487.23366;205131.51092;108725.1485;7435.33614;2350.34096;1985.36566;0;0.0;6615.045;200;2768.5;829643.48641;2186.83079;-1097.78392;1095.557;910.89945;2380.12189;21.5206;11.3605;31.7041;0;0.0;8.155;0;17.9;5022.65838;7664.3654;7331.3987;7251.88025
2198;2383.03.03;196541.32798;34685.5006;226561.12686;206057.67937;111049.44913;7455.35674;2361.54546;2017.03376;0;0.0;6623.2;200;2786.4;834668.09599;1729.25788;-1183.00194;1073.8932;926.16845;2324.30063;20.0206;11.2045;31.6681;0;0.0;8.155;0;17.9;5024.60958;7572.0734;7238.3067;7158.78825
2199;2383.04.03;191898.36266;33521.41426;227666.68646;206990.67372;109873.38095;7473.76534;2372.73796;1848.65506;0;0.0;6631.355;200;2804.3;839695.73927;1357.03468;-1164.08634;1105.5596;932.99435;2323.93182;18.4086;11.1925;31.6213;0;0.0;8.155;0;17.9;5027.64328;7444.253;7109.08654;7045.36785
2200;2383.05.03;192882.57344;32422.36252;228789.49006;207923.03057;87370.13284;7482.14194;2333.53726;1820.71316;0;0.0;6639.51;200;2822.2;844726.70844;984.21078;-1099.05174;1122.8036;932.35685;2257.55189;18.4086;11.2025;33.3141;0;0.0;8.155;0;17.9;5030.96917;7457.631;7112.96454;7048.19835
2201;2383.06.03;194625.22665;31336.31159;229907.02355;208868.04092;89545.96353;7500.54694;2344.73256;1854.02726;0;0.0;6647.665;200;2840.1;849751.50127;742.65321;-1086.05093;1117.53349;945.01035;2175.83069;18.405;11.1953;33.3141;0;0.0;8.155;0;17.9;5024.79283;7461.43557;7116.76911;7052.00292
2202;2383.07.03;195187.04576;30266.00318;231000.88233;209810.36927;91702.73499;7515.51994;2355.83666;1887.29336;0;0.0;6655.82;200;2858.0;854781.49376;561.81911;-1070.30841;1093.85878;942.32835;2156.77146;14.973;11.1041;33.2661;0;0.0;8.155;0;17.9;5029.99249;7488.21353;7135.40659;7067.35463
2203;2383.08.03;195615.56736;29213.23504;232116.22356;210740.47287;93912.01895;7532.20494;2367.95276;1920.55946;0;0.0;6663.975;200;2875.9;859811.16081;428.5216;-1052.76814;1115.34123;930.1036;2209.28396;16.685;12.1161;33.2661;0;0.0;8.155;0;17.9;5029.66705;7472.62087;7119.68893;7066.96197
2204;2383.09.03;189929.18521;20838.6126;233218.03074;211687.96667;93131.5164;7548.93314;2380.04246;1853.97436;0;0.0;6672.13;200;2893.8;864848.02038;313.61785;-1074.62244;1101.80718;947.4938;2219.49745;16.7282;12.0897;33.4149;0;0.0;8.155;0;17.9;5036.85957;7522.42173;7169.45739;7116.76283
2205;2383.10.03;190350.67868;13273.54437;234327.53067;212647.85257;95370.86527;7565.00894;2392.19216;1887.41086;0;0.0;6680.285;200;2911.7;869887.47231;421.49347;-1065.06823;1109.49993;959.8859;2239.34887;16.0758;12.1497;33.4365;0;0.0;8.155;0;17.9;5039.45193;7525.99499;7174.93065;7114.63609
2206;2383.11.03;175377.04197;29315.59592;235000.0;213608.82447;97560.3176;7580.04474;2404.35386;1918.85536;0;0.0;6688.44;200;2929.6;874930.19568;169.44319;-1057.94845;1122.07203;960.9719;2189.45233;15.0358;12.1617;31.4445;0;0.0;8.155;0;17.9;5042.72337;7526.89679;7175.88645;7115.53789
2207;2383.12.03;178391.00028;28247.19482;226129.7558;214568.53837;99675.4446;7595.08054;2417.51556;1950.33386;0;0.0;6696.595;200;2947.5;879960.34239;-5.04169;-1068.4011;1129.7558;959.7139;2115.127;15.0358;13.1617;31.4785;0;0.0;8.155;0;17.9;5030.14671;7482.01032;7130.95998;7070.43142
2208;2384.01.03;178381.57283;27821.51539;227277.414;215648.72207;101366.41356;7610.27834;2431.01326;1881.87236;0;0.0;6704.75;200;2965.4;884996.34918;-9.42745;-1045.67943;1147.6582;980.1837;2090.96896;15.1978;13.4977;31.5385;0;0.0;8.155;0;17.9;5036.00679;7492.11392;7140.66358;7080.13502
2209;2384.02.03;178406.50943;26764.30743;228407.7835;216645.53187;101853.60247;7625.47614;2444.51096;1613.41086;0;0.0;6712.905;200;2983.3;890035.39219;24.9366;-1057.20796;1130.3695;996.8098;2077.18891;15.1978;13.4977;31.5385;0;0.0;8.155;0;17.9;5039.04301;7498.27338;7143.02304;7082.50948
2210;2384.03.03;178405.8248;25686.66017;229532.4392;217634.22887;103932.88268;7639.87394;2458.06866;1645.10296;0;0.0;6721.06;200;3000.0;895096.16465;-0.68463;-1077.64726;1124.6557;988.697;2079.28021;14.3978;13.5577;31.6921;0;0.0;8.155;0;17.9;5060.77246;7586.61592;7231.96558;7170.85202
2211;2384.04.03;178629.7718;24615.95981;230687.1771;218633.74067;106070.74295;7653.55174;2471.67036;1676.77346;0;3.4;6729.225;200;2867.9;900198.01344;223.947;-1070.70036;1154.7379;999.5118;2137.86027;13.6778;13.6017;31.6705;0;3.4;8.165;0;17.9;5101.84879;7587.50392;7236.89758;7171.74002
2212;2384.05.03;178873.25469;23474.91973;231857.709;219643.08697;108219.67702;7669.80554;2485.22406;1708.43196;0;6.8;6737.39;200;2885.8;905300.76269;243.48289;-1061.04008;1170.5319;1009.3463;2148.93407;16.2538;13.5537;31.6585;0;3.4;8.165;0;17.9;5102.74925;7588.1699;7237.56356;7176.206
2213;2384.06.03;178975.30682;22428.66723;233046.61768;220677.45377;110349.49991;7686.32934;2499.20496;1740.10806;0;10.2;6745.555;200;2903.7;910406.59267;102.05213;-1046.2525;1188.90868;1034.3668;2129.82289;16.5238;13.9809;31.6761;0;3.4;8.165;0;17.9;5105.82998;7598.11401;7248.30767;7190.35011
2214;2384.07.03;179046.95939;21385.23627;234255.65792;221710.29867;112479.02685;7702.84234;2513.14506;1771.77096;0;13.6;6753.72;200;2921.6;915513.15635;71.65257;-1043.43096;1209.04024;1032.8449;2129.52694;16.513;13.9401;31.6629;0;3.4;8.165;0;17.9;5106.56368;7609.87859;7250.57225;7198.31469
2215;2384.08.03;179269.27043;20281.78326;235000.0;222591.49987;114466.57151;7719.79174;2527.55716;1803.62586;0;17.0;6761.885;200;2939.5;920644.32461;222.31104;-1023.45301;1164.53388;1051.2012;2157.54466;16.9494;14.4121;31.8549;0;3.4;8.165;0;17.9;5131.16826;7626.98074;7266.8744;7214.61684
2216;2384.09.03;179432.79631;19217.99402;235000.0;223641.86947;116130.60985;7736.67154;2543.59606;1735.41836;0;20.4;6770.05;200;2957.4;925779.37062;163.52588;-983.78924;1181.0994;1050.3696;2164.03834;16.8798;16.0389;31.7925;0;3.4;8.165;0;17.9;5135.04601;7623.42417;7263.36643;7210.94687
2217;2384.10.03;179631.42829;18212.06484;235000.0;224712.83507;118298.56111;7758.63334;2559.59896;1767.21086;0;23.8;6778.215;200;2977.1;930921.5505;198.63198;-1005.92918;1183.77228;1070.9656;2167.95126;21.9618;16.0029;31.7925;0;3.4;8.165;0;19.7;5142.17988;7641.65132;7268.29358;7210.17402
2218;2384.11.03;179874.04703;17203.63731;235000.0;225783.78667;110473.50211;7779.05634;2575.65226;1799.03936;0;27.2;6786.38;200;2996.8;936065.25664;242.61874;-1008.42753;1190.48256;1070.9516;2174.941;20.423;16.0533;31.8285;0;3.4;8.165;0;19.7;5143.70614;7653.42927;7279.07153;7228.61697
2219;2384.12.03;180017.34226;16020.45664;235000.0;226866.30417;112621.51878;7799.45534;2591.66956;1830.85586;0;30.6;6794.545;200;3000.0;941207.38943;143.29523;-1003.18067;1166.65468;1082.5175;2148.01667;20.399;16.0173;31.8165;0;3.4;8.165;0;19.7;5142.13279;7682.0437;7308.15846;7257.2314
2220;2385.01.03;180159.76955;15027.17698;235000.0;227947.11487;112764.50625;7819.85434;2607.67486;1462.67236;0;34.0;6802.71;200;3000.0;946350.12677;142.42729;-993.27966;1153.20696;1080.8107;2142.98747;20.399;16.0053;31.8165;0;3.4;8.165;0;19.7;5142.73734;7680.35405;7306.46881;7255.54175
2221;2385.02.03;180335.02156;14017.68653;235000.0;229038.01667;114921.87563;7840.24134;2623.68016;1494.46486;0;37.4;6810.875;200;3000.0;951499.21763;175.25201;-1009.49045;1172.38402;1090.9018;2157.36938;20.387;16.0053;31.7925;0;3.4;8.165;0;19.7;5149.09086;7685.82153;7312.26155;7261.00923
2222;2385.03.03;180576.60344;12955.76177;235000.0;230139.23647;116600.35016;7860.62834;2639.68546;1427.08616;0;40.8;6819.04;200;3000.0;956651.28356;241.58188;-1061.92476;1191.54898;1101.2198;2178.47453;20.387;16.0053;32.6213;0;3.4;8.165;0;19.7;5152.06593;7688.10846;7314.54848;7263.29616
2223;2385.04.03;180792.48467;11783.19293;235000.0;231286.70327;118814.86582;7881.09694;2655.90196;1459.70506;0;44.2;6827.205;200;3000.0;961810.59959;215.88123;-1072.56884;1181.40742;1097.4668;2164.51566;20.4686;16.2165;32.6189;0;3.4;8.165;0;19.7;5159.31603;7710.92337;7333.16339;7281.91107
2224;2385.05.03;181043.65319;10695.49529;235000.0;232381.72857;120980.04403;7901.74554;2672.53126;1492.38396;0;47.6;6835.37;200;3000.0;966973.22182;251.16852;-1087.69764;1161.91714;1095.0253;2165.17821;20.6486;16.6293;32.6789;0;3.4;8.165;0;19.7;5162.62223;7711.12583;7333.96585;7282.68728
2225;2385.06.03;179131.06205;9607.94112;235000.0;233480.04207;122700.94392;7920.86214;2689.15856;1525.06286;0;51.0;6843.445;200;3000.0;972157.97122;-1912.59114;-1087.55417;1181.45218;1098.3135;1720.89989;19.1166;16.6273;32.6789;0;3.4;8.075;0;19.7;5184.7494;7709.09322;7331.93324;7280.67372
2226;2385.07.03;179307.58486;8530.39449;235000.0;234602.79297;124620.63175;7939.75474;2706.48186;1557.96976;0;54.4;6851.55;200;3000.0;977283.53528;-823.47719;-1077.54663;1185.5587;1122.7509;1919.68783;18.8926;17.3233;32.9069;0;3.4;8.105;0;19.7;5222.5799;7733.77512;7356.78794;7309.23122
2227;2385.08.03;178607.88887;7463.86032;235000.0;235000.0;126056.23307;7958.63534;2725.50516;1490.87666;0;57.8;6859.655;200;3000.0;982511.54981;-699.69599;-1066.53417;1183.50434;1125.52758;1935.60132;18.8806;19.0233;32.9069;0;3.4;8.105;0;19.7;5228.01453;7748.73207;7366.14489;7319.18817
2228;2385.09.03;177917.77266;6344.96537;235000.0;235000.0;127990.68239;7977.56274;2744.84286;1523.74756;0;61.2;6867.76;200;3000.0;987655.41592;-690.11621;-1118.89495;1197.9311;1136.04608;1934.44932;18.9274;19.3377;32.8709;0;3.4;8.105;0;19.7;5143.86611;7731.06696;7347.53478;7301.52306
2229;2385.10.03;177278.67768;5221.35081;235000.0;235000.0;129960.39371;7996.94614;2764.98456;1556.97846;0;64.6;6875.865;200;3000.0;993222.55959;-639.09498;-1123.61456;1189.32707;1150.50808;1969.71132;19.3834;20.1417;33.2309;0;3.4;8.105;0;19.7;5567.14367;7723.026;7339.24182;7292.7621
2230;2385.11.03;178699.03542;4068.02673;235000.0;235000.0;132075.76438;8016.34154;2785.15026;1590.23336;0;68.0;6883.97;200;3000.0;998796.28281;-579.64226;-1153.32408;1186.88043;1150.92708;2015.37067;19.3954;20.1657;33.2549;0;3.4;8.105;0;19.7;5573.72322;7722.994;7339.20982;7292.7301
2231;2385.12.03;168489.75088;15761.16711;215000.0;234700.0;132599.49009;7960.74894;2705.38796;1623.56026;0;71.4;6892.075;200;3000.0;1002376.40112;-513.56234;-1151.85962;1185.51927;1154.20658;2023.72571;19.4074;20.2377;33.3269;0;3.4;8.105;0;19.7;5580.11831;7717.432;7334.04782;7287.5681
2232;2386.01.03;168081.98772;14585.70322;216155.78899;235000.0;134628.62778;7979.30474;2725.66166;1656.86076;0;74.8;6900.18;200;3000.0;1007957.85193;-407.76316;-1175.46389;1155.78899;1137.03018;2029.13769;18.5558;20.2737;33.3005;0;3.4;8.105;0;19.7;5581.45081;7718.0124;7334.62822;7288.1485
2233;2386.02.03;168492.81999;13385.48707;217296.4158;235000.0;136699.08915;7997.04854;2745.93336;1690.14926;0;78.2;6908.285;200;3000.0;1013541.85923;410.83227;-1200.21615;1140.62681;1146.43088;2070.46137;17.7438;20.2717;33.2885;0;3.4;8.105;0;19.7;5584.0073;7717.6784;7334.29422;7287.8145
2234;2386.03.03;169057.61481;12134.62905;218434.70853;235000.0;138812.91012;8014.78394;2766.20026;1723.43776;0;81.6;6916.39;200;3000.0;1019129.18121;564.79482;-1250.85802;1138.29273;1142.29138;2113.82097;17.7354;20.2669;33.2885;0;3.4;8.105;0;19.7;5587.32198;7714.4708;7331.08662;7284.6069
2235;2386.04.03;169621.579;11202.02885;219571.52198;235000.0;140927.16309;8032.53614;2786.49116;1756.72266;0;85.0;6924.495;200;3000.0;1024718.75525;563.96419;-1232.6002;1136.81345;1143.26338;2114.25297;17.7522;20.2909;33.2849;0;3.4;8.105;0;21.5;5589.57404;7713.746;7330.18182;7283.8821
2236;2386.05.03;170245.77878;9931.97432;220697.99575;235000.0;143055.92516;8048.22434;2806.28206;1789.99556;0;88.4;6932.6;200;3000.0;1030323.42526;624.19978;-1270.05453;1126.47377;1122.09263;2128.76207;15.6882;19.7909;33.2729;0;3.4;8.105;0;21.5;5604.67001;7737.7656;7350.80142;7304.5017
2237;2386.06.03;170869.65944;8626.69038;221777.98064;235000.0;145198.29653;8063.85254;2825.16496;1823.25646;0;91.8;6940.705;200;3000.0;1035970.547;623.88066;-1305.28394;1079.98489;1137.63883;2142.37137;15.6282;18.8829;33.2609;0;3.4;8.105;0;21.5;5647.12174;7754.3628;7386.59862;7320.2989
2238;2386.07.03;171542.62918;7240.25057;222858.73065;235000.0;147362.1349;8079.95674;2844.52386;1856.53656;0;95.2;6948.81;200;3000.0;1041423.97112;672.96974;-1306.43981;1080.75001;1182.77633;2163.83837;16.1042;19.3589;33.2801;0;3.4;8.105;0;21.5;5643.56668;7764.2728;7399.26082;7330.2089
2239;2386.08.03;155478.30561;25931.5889;223933.21738;235000.0;149525.93727;8095.26094;2863.08276;1889.81666;0;98.6;6956.915;200;3000.0;1047067.96811;696.54133;-1308.66167;1074.48673;1182.58883;2163.80237;15.3042;18.5589;33.2801;0;3.4;8.105;0;21.5;5643.99699;7763.6148;7398.60282;7327.5859
2240;2386.09.03;156230.02244;24609.55848;225015.91903;235000.0;151690.08944;8109.34994;2881.18806;1922.72836;0;102.0;6965.02;200;3000.0;1052713.88488;751.71683;-1322.03042;1082.70165;1199.05673;2164.15217;14.089;18.1053;32.9117;0;3.4;8.105;0;21.5;5645.91677;7768.7972;7397.16912;7330.0305
2241;2386.10.03;156883.98359;23277.52841;226091.695;235000.0;153844.12363;8122.69174;2899.35876;1955.65206;0;105.4;6973.125;200;3000.0;1058359.96655;653.96115;-1332.03007;1075.77597;1201.06283;2154.03419;13.3418;18.1707;32.9237;0;3.4;8.105;0;21.5;5646.08167;7769.9638;7398.19712;7333.1621
2242;2386.11.03;157577.69444;21919.46967;227168.19279;235000.0;155997.33422;8136.02154;2917.46946;1988.56376;0;108.8;6981.23;200;3000.0;1064009.49818;693.71085;-1358.05874;1076.49779;1217.70393;2153.21059;13.3298;18.1107;32.9117;0;3.4;8.105;0;21.5;5649.53163;7787.579;7419.25232;7353.3648
